gsm_accession	attribute	occurrence	attribute_order	value
GSM2184802	platform_id	0	21	GPL21975
GSM2184802	contact_name	0	22	Yiming,,Shao
GSM2184802	contact_email	0	23	yshao@bjmu.edu.cn
GSM2184802	contact_department	0	24	National Center for AIDS/STD Control and Prevention
GSM2184802	contact_institute	0	25	Chinese Center for Disease Control and Prevention
GSM2184802	contact_address	0	26	No. 155 Changbai Road, Changping District
GSM2184802	contact_city	0	27	Beijing
GSM2184802	contact_state	0	28	Beijing
GSM2184802	contact_zip/postal_code	0	29	102206
GSM2184802	contact_country	0	30	China
GSM2184802	supplementary_file	0	31	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2184nnn/GSM2184802/suppl/GSM2184802_YFV2012009-2.CEL.gz
GSM2184802	data_row_count	0	32	18563
GSM2184803	title	0	0	YFV2012009 PBMC Day 7
GSM2184803	geo_accession	0	1	GSM2184803
GSM2184803	status	0	2	Public on Jun 25 2017
GSM2184803	submission_date	0	3	Jun 02 2016
GSM2184803	last_update_date	0	4	Jun 26 2017
GSM2184803	type	0	5	RNA
GSM2184803	channel_count	0	6	1
GSM2184803	source_name_ch1	0	7	human Day 7
GSM2184803	organism_ch1	0	8	Homo sapiens
GSM2184803	characteristics_ch1	0	9	subject id: YFV2012009
GSM2184803	characteristics_ch1	1	10	time points: Day 7
GSM2184803	characteristics_ch1	2	11	groups: G7
GSM2184803	characteristics_ch1	3	12	gender: Male
GSM2184803	molecule_ch1	0	13	total RNA
GSM2184803	extract_protocol_ch1	0	14	After PMBC isolation, 1 × 10^6 PBMC cells were lysed in 1 ml of TRIzol (Life technologies, Carlsbad, CA, USA) immediately and stored at -80℃. The samples were thawed and RNA extracted following the manufacturer’s instructions. The quality of the RNA was assessed by using Nanodrop 2000 Spectrometer (Thermo Scientific, MA, USA) as well as by visualization of the integrity of the 28S and 18S band on Agilent Bioanalyzer 2100 (Agilent technologies, Santa Clara, CA, USA).  Qualified total RNA was further purified by RNeasy micro kit (QIAGEN, GmBH, Germany) and removed genomic contamination by RNase-Free DNase Set (QIAGEN, GmBH, Germany).  The purified RNA was stored at -80℃.
GSM2184803	label_ch1	0	15	biotin
GSM2184803	label_protocol_ch1	0	16	Total RNA were amplified, labeled and purified by using the GeneChip 3’IVT Express Kit (Affymetrix, Santa Clara, CA, USA) followed the manufacturer’s instructions to obtain biotin labeled cRNA.
GSM2184803	taxid_ch1	0	17	9606
GSM2184803	hyb_protocol	0	18	After hybridization on Human PrimeView Arrays for 16 h at 45℃ and 60 rpm in Hybridization Oven 640 (Affymetrix, Santa Clara, CA, USA), slides were washed and stained with a Fluidics Station 450 (Affymetrix, Santa Clara, CA, USA).
GSM2184803	scan_protocol	0	19	Scanning was performed on a seventh-generation GeneChip Scanner 3000 (Affymetrix, Santa Clara, CA, USA). Affymetrix GCOS software was used to perform image analysis and generate raw intensity data.
GSM2184803	data_processing	0	20	Initially, data quality was assessed by background level, 3’ labeling bias, RNA quality and pair-wise correlation among samples. For the PrimeView chip, the customized CDF (version 17, ENTREZG) downloaded from the BrainArray website was performed in probe set mapping. IQR was applied for raw data filtering using the genefilter package, and the threshold was set to remove probes/genes with IQR less than the 20th percentile of the IQR’s across all probes/genes. . Normalization was performed with RMA algorithm that includes global background adjustment and quantile normalization. The resulting matrix showed genes as rows and samples as columns was log2 transformed and used as input for linear modeling using the limma package.The limma package was performed to identify differentially expressed genes (DEG) at any time point post immunization, compared with baseline (Day 0). Empirical Bayes moderation of the standard error and Benjamini and Hochberg false-discovery rate (FDR) correction for multiple testing were employed, and the criteria for differentially expressed genes (DEG) were threshold fold change more than 1.5 and BH adjusted FDR less than 0.01.
GSM2184803	platform_id	0	21	GPL21975
GSM2184803	contact_name	0	22	Yiming,,Shao
GSM2184803	contact_email	0	23	yshao@bjmu.edu.cn
GSM2184803	contact_department	0	24	National Center for AIDS/STD Control and Prevention
GSM2184803	contact_institute	0	25	Chinese Center for Disease Control and Prevention
GSM2184803	contact_address	0	26	No. 155 Changbai Road, Changping District
GSM2184803	contact_city	0	27	Beijing
GSM2184803	contact_state	0	28	Beijing
GSM2184803	contact_zip/postal_code	0	29	102206
GSM2184803	contact_country	0	30	China
GSM2184803	supplementary_file	0	31	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2184nnn/GSM2184803/suppl/GSM2184803_YFV2012009-7.CEL.gz
GSM2184803	data_row_count	0	32	18563
GSM2184804	title	0	0	YFV2012009 PBMC Day 28
GSM2184804	geo_accession	0	1	GSM2184804
GSM2184804	status	0	2	Public on Jun 25 2017
GSM2184804	submission_date	0	3	Jun 02 2016
GSM2184804	last_update_date	0	4	Jun 26 2017
GSM2184804	type	0	5	RNA
GSM2184804	channel_count	0	6	1
GSM2184804	source_name_ch1	0	7	human Day 28
GSM2184804	organism_ch1	0	8	Homo sapiens
GSM2184804	characteristics_ch1	0	9	subject id: YFV2012009
GSM2184804	characteristics_ch1	1	10	time points: Day 28
GSM2184804	characteristics_ch1	2	11	groups: G9
GSM2184804	characteristics_ch1	3	12	gender: Male
GSM2184804	molecule_ch1	0	13	total RNA
GSM2184804	extract_protocol_ch1	0	14	After PMBC isolation, 1 × 10^6 PBMC cells were lysed in 1 ml of TRIzol (Life technologies, Carlsbad, CA, USA) immediately and stored at -80℃. The samples were thawed and RNA extracted following the manufacturer’s instructions. The quality of the RNA was assessed by using Nanodrop 2000 Spectrometer (Thermo Scientific, MA, USA) as well as by visualization of the integrity of the 28S and 18S band on Agilent Bioanalyzer 2100 (Agilent technologies, Santa Clara, CA, USA).  Qualified total RNA was further purified by RNeasy micro kit (QIAGEN, GmBH, Germany) and removed genomic contamination by RNase-Free DNase Set (QIAGEN, GmBH, Germany).  The purified RNA was stored at -80℃.
GSM2184804	label_ch1	0	15	biotin
GSM2184804	label_protocol_ch1	0	16	Total RNA were amplified, labeled and purified by using the GeneChip 3’IVT Express Kit (Affymetrix, Santa Clara, CA, USA) followed the manufacturer’s instructions to obtain biotin labeled cRNA.
GSM2184804	taxid_ch1	0	17	9606
GSM2184804	hyb_protocol	0	18	After hybridization on Human PrimeView Arrays for 16 h at 45℃ and 60 rpm in Hybridization Oven 640 (Affymetrix, Santa Clara, CA, USA), slides were washed and stained with a Fluidics Station 450 (Affymetrix, Santa Clara, CA, USA).
GSM2184804	scan_protocol	0	19	Scanning was performed on a seventh-generation GeneChip Scanner 3000 (Affymetrix, Santa Clara, CA, USA). Affymetrix GCOS software was used to perform image analysis and generate raw intensity data.
GSM2184804	data_processing	0	20	Initially, data quality was assessed by background level, 3’ labeling bias, RNA quality and pair-wise correlation among samples. For the PrimeView chip, the customized CDF (version 17, ENTREZG) downloaded from the BrainArray website was performed in probe set mapping. IQR was applied for raw data filtering using the genefilter package, and the threshold was set to remove probes/genes with IQR less than the 20th percentile of the IQR’s across all probes/genes. . Normalization was performed with RMA algorithm that includes global background adjustment and quantile normalization. The resulting matrix showed genes as rows and samples as columns was log2 transformed and used as input for linear modeling using the limma package.The limma package was performed to identify differentially expressed genes (DEG) at any time point post immunization, compared with baseline (Day 0). Empirical Bayes moderation of the standard error and Benjamini and Hochberg false-discovery rate (FDR) correction for multiple testing were employed, and the criteria for differentially expressed genes (DEG) were threshold fold change more than 1.5 and BH adjusted FDR less than 0.01.
GSM2184804	platform_id	0	21	GPL21975
GSM2184804	contact_name	0	22	Yiming,,Shao
GSM2184804	contact_email	0	23	yshao@bjmu.edu.cn
GSM2184804	contact_department	0	24	National Center for AIDS/STD Control and Prevention
GSM2184804	contact_institute	0	25	Chinese Center for Disease Control and Prevention
GSM2184804	contact_address	0	26	No. 155 Changbai Road, Changping District
GSM2184804	contact_city	0	27	Beijing
GSM2184804	contact_state	0	28	Beijing
GSM2184804	contact_zip/postal_code	0	29	102206
GSM2184804	contact_country	0	30	China
GSM2184804	supplementary_file	0	31	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2184nnn/GSM2184804/suppl/GSM2184804_YFV2012009-9.CEL.gz
GSM2184804	data_row_count	0	32	18563
GSM2184805	title	0	0	YFV2012010 PBMC Day 0
GSM2184805	geo_accession	0	1	GSM2184805
GSM2184805	status	0	2	Public on Jun 25 2017
GSM2184805	submission_date	0	3	Jun 02 2016
GSM2184805	last_update_date	0	4	Jun 26 2017
GSM2184805	type	0	5	RNA
GSM2184805	channel_count	0	6	1
GSM2184805	source_name_ch1	0	7	human Day 0
GSM2184805	organism_ch1	0	8	Homo sapiens
GSM2184805	characteristics_ch1	0	9	subject id: YFV2012010
GSM2184805	characteristics_ch1	1	10	time points: Day 0
GSM2184805	characteristics_ch1	2	11	groups: G1
GSM2184805	characteristics_ch1	3	12	gender: Female
GSM2184805	molecule_ch1	0	13	total RNA
GSM2184805	extract_protocol_ch1	0	14	After PMBC isolation, 1 × 10^6 PBMC cells were lysed in 1 ml of TRIzol (Life technologies, Carlsbad, CA, USA) immediately and stored at -80℃. The samples were thawed and RNA extracted following the manufacturer’s instructions. The quality of the RNA was assessed by using Nanodrop 2000 Spectrometer (Thermo Scientific, MA, USA) as well as by visualization of the integrity of the 28S and 18S band on Agilent Bioanalyzer 2100 (Agilent technologies, Santa Clara, CA, USA).  Qualified total RNA was further purified by RNeasy micro kit (QIAGEN, GmBH, Germany) and removed genomic contamination by RNase-Free DNase Set (QIAGEN, GmBH, Germany).  The purified RNA was stored at -80℃.
GSM2184805	label_ch1	0	15	biotin
GSM2184805	label_protocol_ch1	0	16	Total RNA were amplified, labeled and purified by using the GeneChip 3’IVT Express Kit (Affymetrix, Santa Clara, CA, USA) followed the manufacturer’s instructions to obtain biotin labeled cRNA.
GSM2184805	taxid_ch1	0	17	9606
GSM2184805	hyb_protocol	0	18	After hybridization on Human PrimeView Arrays for 16 h at 45℃ and 60 rpm in Hybridization Oven 640 (Affymetrix, Santa Clara, CA, USA), slides were washed and stained with a Fluidics Station 450 (Affymetrix, Santa Clara, CA, USA).
GSM2184805	scan_protocol	0	19	Scanning was performed on a seventh-generation GeneChip Scanner 3000 (Affymetrix, Santa Clara, CA, USA). Affymetrix GCOS software was used to perform image analysis and generate raw intensity data.
GSM2184805	data_processing	0	20	Initially, data quality was assessed by background level, 3’ labeling bias, RNA quality and pair-wise correlation among samples. For the PrimeView chip, the customized CDF (version 17, ENTREZG) downloaded from the BrainArray website was performed in probe set mapping. IQR was applied for raw data filtering using the genefilter package, and the threshold was set to remove probes/genes with IQR less than the 20th percentile of the IQR’s across all probes/genes. . Normalization was performed with RMA algorithm that includes global background adjustment and quantile normalization. The resulting matrix showed genes as rows and samples as columns was log2 transformed and used as input for linear modeling using the limma package.The limma package was performed to identify differentially expressed genes (DEG) at any time point post immunization, compared with baseline (Day 0). Empirical Bayes moderation of the standard error and Benjamini and Hochberg false-discovery rate (FDR) correction for multiple testing were employed, and the criteria for differentially expressed genes (DEG) were threshold fold change more than 1.5 and BH adjusted FDR less than 0.01.
GSM2184805	platform_id	0	21	GPL21975
GSM2184805	contact_name	0	22	Yiming,,Shao
GSM2184805	contact_email	0	23	yshao@bjmu.edu.cn
GSM2184805	contact_department	0	24	National Center for AIDS/STD Control and Prevention
GSM2184805	contact_institute	0	25	Chinese Center for Disease Control and Prevention
GSM2184805	contact_address	0	26	No. 155 Changbai Road, Changping District
GSM2184805	contact_city	0	27	Beijing
GSM2184805	contact_state	0	28	Beijing
GSM2184805	contact_zip/postal_code	0	29	102206
GSM2184805	contact_country	0	30	China
GSM2184805	supplementary_file	0	31	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2184nnn/GSM2184805/suppl/GSM2184805_YFV2012010-1.CEL.gz
GSM2184805	data_row_count	0	32	18563
GSM2184806	title	0	0	YFV2012010 PBMC Hour 4
GSM2184806	geo_accession	0	1	GSM2184806
GSM2184806	status	0	2	Public on Jun 25 2017
GSM2184806	submission_date	0	3	Jun 02 2016
GSM2184806	last_update_date	0	4	Jun 26 2017
GSM2184806	type	0	5	RNA
GSM2184806	channel_count	0	6	1
GSM2184806	source_name_ch1	0	7	human Hour 4
GSM2184806	organism_ch1	0	8	Homo sapiens
GSM2184806	characteristics_ch1	0	9	subject id: YFV2012010
GSM2184806	characteristics_ch1	1	10	time points: Hour 4
GSM2184806	characteristics_ch1	2	11	groups: G2
GSM2184806	characteristics_ch1	3	12	gender: Female
GSM2184806	molecule_ch1	0	13	total RNA
GSM2184806	extract_protocol_ch1	0	14	After PMBC isolation, 1 × 10^6 PBMC cells were lysed in 1 ml of TRIzol (Life technologies, Carlsbad, CA, USA) immediately and stored at -80℃. The samples were thawed and RNA extracted following the manufacturer’s instructions. The quality of the RNA was assessed by using Nanodrop 2000 Spectrometer (Thermo Scientific, MA, USA) as well as by visualization of the integrity of the 28S and 18S band on Agilent Bioanalyzer 2100 (Agilent technologies, Santa Clara, CA, USA).  Qualified total RNA was further purified by RNeasy micro kit (QIAGEN, GmBH, Germany) and removed genomic contamination by RNase-Free DNase Set (QIAGEN, GmBH, Germany).  The purified RNA was stored at -80℃.
GSM2184806	label_ch1	0	15	biotin
GSM2184806	label_protocol_ch1	0	16	Total RNA were amplified, labeled and purified by using the GeneChip 3’IVT Express Kit (Affymetrix, Santa Clara, CA, USA) followed the manufacturer’s instructions to obtain biotin labeled cRNA.
GSM2184806	taxid_ch1	0	17	9606
GSM2184806	hyb_protocol	0	18	After hybridization on Human PrimeView Arrays for 16 h at 45℃ and 60 rpm in Hybridization Oven 640 (Affymetrix, Santa Clara, CA, USA), slides were washed and stained with a Fluidics Station 450 (Affymetrix, Santa Clara, CA, USA).
GSM2184806	scan_protocol	0	19	Scanning was performed on a seventh-generation GeneChip Scanner 3000 (Affymetrix, Santa Clara, CA, USA). Affymetrix GCOS software was used to perform image analysis and generate raw intensity data.
GSM2184806	data_processing	0	20	Initially, data quality was assessed by background level, 3’ labeling bias, RNA quality and pair-wise correlation among samples. For the PrimeView chip, the customized CDF (version 17, ENTREZG) downloaded from the BrainArray website was performed in probe set mapping. IQR was applied for raw data filtering using the genefilter package, and the threshold was set to remove probes/genes with IQR less than the 20th percentile of the IQR’s across all probes/genes. . Normalization was performed with RMA algorithm that includes global background adjustment and quantile normalization. The resulting matrix showed genes as rows and samples as columns was log2 transformed and used as input for linear modeling using the limma package.The limma package was performed to identify differentially expressed genes (DEG) at any time point post immunization, compared with baseline (Day 0). Empirical Bayes moderation of the standard error and Benjamini and Hochberg false-discovery rate (FDR) correction for multiple testing were employed, and the criteria for differentially expressed genes (DEG) were threshold fold change more than 1.5 and BH adjusted FDR less than 0.01.
GSM2184806	platform_id	0	21	GPL21975
GSM2184806	contact_name	0	22	Yiming,,Shao
GSM2184806	contact_email	0	23	yshao@bjmu.edu.cn
GSM2184806	contact_department	0	24	National Center for AIDS/STD Control and Prevention
GSM2184806	contact_institute	0	25	Chinese Center for Disease Control and Prevention
GSM2184806	contact_address	0	26	No. 155 Changbai Road, Changping District
GSM2184806	contact_city	0	27	Beijing
GSM2184806	contact_state	0	28	Beijing
GSM2184806	contact_zip/postal_code	0	29	102206
GSM2184806	contact_country	0	30	China
GSM2184806	supplementary_file	0	31	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2184nnn/GSM2184806/suppl/GSM2184806_YFV2012010-2.CEL.gz
GSM2184806	data_row_count	0	32	18563
GSM2184807	title	0	0	YFV2012010 PBMC Day 7
GSM2184807	geo_accession	0	1	GSM2184807
GSM2184807	status	0	2	Public on Jun 25 2017
GSM2184807	submission_date	0	3	Jun 02 2016
GSM2184807	last_update_date	0	4	Jun 26 2017
GSM2184807	type	0	5	RNA
GSM2184807	channel_count	0	6	1
GSM2184807	source_name_ch1	0	7	human Day 7
GSM2184807	organism_ch1	0	8	Homo sapiens
GSM2184807	characteristics_ch1	0	9	subject id: YFV2012010
GSM2184807	characteristics_ch1	1	10	time points: Day 7
GSM2184807	characteristics_ch1	2	11	groups: G7
GSM2184807	characteristics_ch1	3	12	gender: Female
GSM2184807	molecule_ch1	0	13	total RNA
GSM2184807	extract_protocol_ch1	0	14	After PMBC isolation, 1 × 10^6 PBMC cells were lysed in 1 ml of TRIzol (Life technologies, Carlsbad, CA, USA) immediately and stored at -80℃. The samples were thawed and RNA extracted following the manufacturer’s instructions. The quality of the RNA was assessed by using Nanodrop 2000 Spectrometer (Thermo Scientific, MA, USA) as well as by visualization of the integrity of the 28S and 18S band on Agilent Bioanalyzer 2100 (Agilent technologies, Santa Clara, CA, USA).  Qualified total RNA was further purified by RNeasy micro kit (QIAGEN, GmBH, Germany) and removed genomic contamination by RNase-Free DNase Set (QIAGEN, GmBH, Germany).  The purified RNA was stored at -80℃.
GSM2184807	label_ch1	0	15	biotin
GSM2184807	label_protocol_ch1	0	16	Total RNA were amplified, labeled and purified by using the GeneChip 3’IVT Express Kit (Affymetrix, Santa Clara, CA, USA) followed the manufacturer’s instructions to obtain biotin labeled cRNA.
GSM2184807	taxid_ch1	0	17	9606
GSM2184807	hyb_protocol	0	18	After hybridization on Human PrimeView Arrays for 16 h at 45℃ and 60 rpm in Hybridization Oven 640 (Affymetrix, Santa Clara, CA, USA), slides were washed and stained with a Fluidics Station 450 (Affymetrix, Santa Clara, CA, USA).
GSM2184807	scan_protocol	0	19	Scanning was performed on a seventh-generation GeneChip Scanner 3000 (Affymetrix, Santa Clara, CA, USA). Affymetrix GCOS software was used to perform image analysis and generate raw intensity data.
GSM2184807	data_processing	0	20	Initially, data quality was assessed by background level, 3’ labeling bias, RNA quality and pair-wise correlation among samples. For the PrimeView chip, the customized CDF (version 17, ENTREZG) downloaded from the BrainArray website was performed in probe set mapping. IQR was applied for raw data filtering using the genefilter package, and the threshold was set to remove probes/genes with IQR less than the 20th percentile of the IQR’s across all probes/genes. . Normalization was performed with RMA algorithm that includes global background adjustment and quantile normalization. The resulting matrix showed genes as rows and samples as columns was log2 transformed and used as input for linear modeling using the limma package.The limma package was performed to identify differentially expressed genes (DEG) at any time point post immunization, compared with baseline (Day 0). Empirical Bayes moderation of the standard error and Benjamini and Hochberg false-discovery rate (FDR) correction for multiple testing were employed, and the criteria for differentially expressed genes (DEG) were threshold fold change more than 1.5 and BH adjusted FDR less than 0.01.
GSM2184807	platform_id	0	21	GPL21975
GSM2184807	contact_name	0	22	Yiming,,Shao
GSM2184807	contact_email	0	23	yshao@bjmu.edu.cn
GSM2184807	contact_department	0	24	National Center for AIDS/STD Control and Prevention
GSM2184807	contact_institute	0	25	Chinese Center for Disease Control and Prevention
GSM2184807	contact_address	0	26	No. 155 Changbai Road, Changping District
GSM2184807	contact_city	0	27	Beijing
GSM2184807	contact_state	0	28	Beijing
GSM2184807	contact_zip/postal_code	0	29	102206
GSM2184807	contact_country	0	30	China
GSM2184807	supplementary_file	0	31	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2184nnn/GSM2184807/suppl/GSM2184807_YFV2012010-7.CEL.gz
GSM2184807	data_row_count	0	32	18563
GSM2184808	title	0	0	YFV2012010 PBMC Day 28
GSM2184808	geo_accession	0	1	GSM2184808
GSM2184808	status	0	2	Public on Jun 25 2017
GSM2184808	submission_date	0	3	Jun 02 2016
GSM2184808	last_update_date	0	4	Jun 26 2017
GSM2184808	type	0	5	RNA
GSM2184808	channel_count	0	6	1
GSM2184808	source_name_ch1	0	7	human Day 28
GSM2184808	organism_ch1	0	8	Homo sapiens
GSM2184808	characteristics_ch1	0	9	subject id: YFV2012010
GSM2184808	characteristics_ch1	1	10	time points: Day 28
GSM2184808	characteristics_ch1	2	11	groups: G9
GSM2184808	characteristics_ch1	3	12	gender: Female
GSM2184808	molecule_ch1	0	13	total RNA
GSM2184808	extract_protocol_ch1	0	14	After PMBC isolation, 1 × 10^6 PBMC cells were lysed in 1 ml of TRIzol (Life technologies, Carlsbad, CA, USA) immediately and stored at -80℃. The samples were thawed and RNA extracted following the manufacturer’s instructions. The quality of the RNA was assessed by using Nanodrop 2000 Spectrometer (Thermo Scientific, MA, USA) as well as by visualization of the integrity of the 28S and 18S band on Agilent Bioanalyzer 2100 (Agilent technologies, Santa Clara, CA, USA).  Qualified total RNA was further purified by RNeasy micro kit (QIAGEN, GmBH, Germany) and removed genomic contamination by RNase-Free DNase Set (QIAGEN, GmBH, Germany).  The purified RNA was stored at -80℃.
GSM2184808	label_ch1	0	15	biotin
GSM2184808	label_protocol_ch1	0	16	Total RNA were amplified, labeled and purified by using the GeneChip 3’IVT Express Kit (Affymetrix, Santa Clara, CA, USA) followed the manufacturer’s instructions to obtain biotin labeled cRNA.
GSM2184808	taxid_ch1	0	17	9606
GSM2184808	hyb_protocol	0	18	After hybridization on Human PrimeView Arrays for 16 h at 45℃ and 60 rpm in Hybridization Oven 640 (Affymetrix, Santa Clara, CA, USA), slides were washed and stained with a Fluidics Station 450 (Affymetrix, Santa Clara, CA, USA).
GSM2184808	scan_protocol	0	19	Scanning was performed on a seventh-generation GeneChip Scanner 3000 (Affymetrix, Santa Clara, CA, USA). Affymetrix GCOS software was used to perform image analysis and generate raw intensity data.
GSM2184808	data_processing	0	20	Initially, data quality was assessed by background level, 3’ labeling bias, RNA quality and pair-wise correlation among samples. For the PrimeView chip, the customized CDF (version 17, ENTREZG) downloaded from the BrainArray website was performed in probe set mapping. IQR was applied for raw data filtering using the genefilter package, and the threshold was set to remove probes/genes with IQR less than the 20th percentile of the IQR’s across all probes/genes. . Normalization was performed with RMA algorithm that includes global background adjustment and quantile normalization. The resulting matrix showed genes as rows and samples as columns was log2 transformed and used as input for linear modeling using the limma package.The limma package was performed to identify differentially expressed genes (DEG) at any time point post immunization, compared with baseline (Day 0). Empirical Bayes moderation of the standard error and Benjamini and Hochberg false-discovery rate (FDR) correction for multiple testing were employed, and the criteria for differentially expressed genes (DEG) were threshold fold change more than 1.5 and BH adjusted FDR less than 0.01.
GSM2184808	platform_id	0	21	GPL21975
GSM2184808	contact_name	0	22	Yiming,,Shao
GSM2184808	contact_email	0	23	yshao@bjmu.edu.cn
GSM2184808	contact_department	0	24	National Center for AIDS/STD Control and Prevention
GSM2184808	contact_institute	0	25	Chinese Center for Disease Control and Prevention
GSM2184808	contact_address	0	26	No. 155 Changbai Road, Changping District
GSM2184808	contact_city	0	27	Beijing
GSM2184808	contact_state	0	28	Beijing
GSM2184808	contact_zip/postal_code	0	29	102206
GSM2184808	contact_country	0	30	China
GSM2184808	supplementary_file	0	31	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2184nnn/GSM2184808/suppl/GSM2184808_YFV2012010-9.CEL.gz
GSM2184808	data_row_count	0	32	18563
GSM2184809	title	0	0	YFV2012011 PBMC Day 0
GSM2184809	geo_accession	0	1	GSM2184809
GSM2184809	status	0	2	Public on Jun 25 2017
GSM2184809	submission_date	0	3	Jun 02 2016
GSM2184809	last_update_date	0	4	Jun 26 2017
GSM2184809	type	0	5	RNA
GSM2184809	channel_count	0	6	1
GSM2184809	source_name_ch1	0	7	human Day 0
GSM2184809	organism_ch1	0	8	Homo sapiens
GSM2184809	characteristics_ch1	0	9	subject id: YFV2012011
GSM2184809	characteristics_ch1	1	10	time points: Day 0
GSM2184809	characteristics_ch1	2	11	groups: G1
GSM2184809	characteristics_ch1	3	12	gender: Male
GSM2184809	molecule_ch1	0	13	total RNA
GSM2184809	extract_protocol_ch1	0	14	After PMBC isolation, 1 × 10^6 PBMC cells were lysed in 1 ml of TRIzol (Life technologies, Carlsbad, CA, USA) immediately and stored at -80℃. The samples were thawed and RNA extracted following the manufacturer’s instructions. The quality of the RNA was assessed by using Nanodrop 2000 Spectrometer (Thermo Scientific, MA, USA) as well as by visualization of the integrity of the 28S and 18S band on Agilent Bioanalyzer 2100 (Agilent technologies, Santa Clara, CA, USA).  Qualified total RNA was further purified by RNeasy micro kit (QIAGEN, GmBH, Germany) and removed genomic contamination by RNase-Free DNase Set (QIAGEN, GmBH, Germany).  The purified RNA was stored at -80℃.
GSM2184809	label_ch1	0	15	biotin
GSM2184809	label_protocol_ch1	0	16	Total RNA were amplified, labeled and purified by using the GeneChip 3’IVT Express Kit (Affymetrix, Santa Clara, CA, USA) followed the manufacturer’s instructions to obtain biotin labeled cRNA.
GSM2184809	taxid_ch1	0	17	9606
GSM2184809	hyb_protocol	0	18	After hybridization on Human PrimeView Arrays for 16 h at 45℃ and 60 rpm in Hybridization Oven 640 (Affymetrix, Santa Clara, CA, USA), slides were washed and stained with a Fluidics Station 450 (Affymetrix, Santa Clara, CA, USA).
GSM2184809	scan_protocol	0	19	Scanning was performed on a seventh-generation GeneChip Scanner 3000 (Affymetrix, Santa Clara, CA, USA). Affymetrix GCOS software was used to perform image analysis and generate raw intensity data.
GSM2184809	data_processing	0	20	Initially, data quality was assessed by background level, 3’ labeling bias, RNA quality and pair-wise correlation among samples. For the PrimeView chip, the customized CDF (version 17, ENTREZG) downloaded from the BrainArray website was performed in probe set mapping. IQR was applied for raw data filtering using the genefilter package, and the threshold was set to remove probes/genes with IQR less than the 20th percentile of the IQR’s across all probes/genes. . Normalization was performed with RMA algorithm that includes global background adjustment and quantile normalization. The resulting matrix showed genes as rows and samples as columns was log2 transformed and used as input for linear modeling using the limma package.The limma package was performed to identify differentially expressed genes (DEG) at any time point post immunization, compared with baseline (Day 0). Empirical Bayes moderation of the standard error and Benjamini and Hochberg false-discovery rate (FDR) correction for multiple testing were employed, and the criteria for differentially expressed genes (DEG) were threshold fold change more than 1.5 and BH adjusted FDR less than 0.01.
GSM2184809	platform_id	0	21	GPL21975
GSM2184809	contact_name	0	22	Yiming,,Shao
GSM2184809	contact_email	0	23	yshao@bjmu.edu.cn
GSM2184809	contact_department	0	24	National Center for AIDS/STD Control and Prevention
GSM2184809	contact_institute	0	25	Chinese Center for Disease Control and Prevention
GSM2184809	contact_address	0	26	No. 155 Changbai Road, Changping District
GSM2184809	contact_city	0	27	Beijing
GSM2184809	contact_state	0	28	Beijing
GSM2184809	contact_zip/postal_code	0	29	102206
GSM2184809	contact_country	0	30	China
GSM2184809	supplementary_file	0	31	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM2184nnn/GSM2184809/suppl/GSM2184809_YFV2012011-1.CEL.gz
GSM2184809	data_row_count	0	32	18563
GSM2184810	title	0	0	YFV2012011 PBMC Hour 4
GSM2184810	geo_accession	0	1	GSM2184810
GSM2184810	status	0	2	Public on Jun 25 2017
GSM2184810	submission_date	0	3	Jun 02 2016
GSM2184810	last_update_date	0	4	Jun 26 2017
GSM2184810	type	0	5	RNA
GSM2184810	channel_count	0	6	1
GSM2184810	source_name_ch1	0	7	human Hour 4
GSM2184810	organism_ch1	0	8	Homo sapiens
GSM2184810	characteristics_ch1	0	9	subject id: YFV2012011
GSM2184810	characteristics_ch1	1	10	time points: Hour 4
GSM2184810	characteristics_ch1	2	11	groups: G2
GSM2184810	characteristics_ch1	3	12	gender: Male
GSM2184810	molecule_ch1	0	13	total RNA
GSM2184810	extract_protocol_ch1	0	14	After PMBC isolation, 1 × 10^6 PBMC cells were lysed in 1 ml of TRIzol (Life technologies, Carlsbad, CA, USA) immediately and stored at -80℃. The samples were thawed and RNA extracted following the manufacturer’s instructions. The quality of the RNA was assessed by using Nanodrop 2000 Spectrometer (Thermo Scientific, MA, USA) as well as by visualization of the integrity of the 28S and 18S band on Agilent Bioanalyzer 2100 (Agilent technologies, Santa Clara, CA, USA).  Qualified total RNA was further purified by RNeasy micro kit (QIAGEN, GmBH, Germany) and removed genomic contamination by RNase-Free DNase Set (QIAGEN, GmBH, Germany).  The purified RNA was stored at -80℃.
GSM2184810	label_ch1	0	15	biotin
GSM2184810	label_protocol_ch1	0	16	Total RNA were amplified, labeled and purified by using the GeneChip 3’IVT Express Kit (Affymetrix, Santa Clara, CA, USA) followed the manufacturer’s instructions to obtain biotin labeled cRNA.
GSM2184810	taxid_ch1	0	17	9606
